L40396_at	ENSG00000119596	YLPM1
L40397_at	ENSG00000170348	TMED10
L40399_at	ENSG00000119684	MLH3
L40400_at	ENSG00000119596	YLPM1
L40403_at	ENSG00000119596	YLPM1
L40407_at	ENSG00000104825	NFKBIB
L40411_at	ENSG00000171988	JMJD1C
L40586_at	ENSG00000010404	IDS
L40636_at	ENSG00000154928	EPHB1
L40904_at	ENSG00000132170	PPARG
L40933_at	ENSG00000154330	PGM5
L40992_at	ENSG00000124813	RUNX2
L41066_at	ENSG00000100968	NFATC4
L41067_at	ENSG00000072736	NFATC3
L41067_at	ENSG00000263276	RP11-96D1.10
L41143_at	ENSG00000145022	TCTA
L41268_f_at	ENSG00000242473	KIR2DP1
L41268_f_at	ENSG00000243772	KIR2DL3
L41349_at	ENSG00000101333	PLCB4
L41351_at	ENSG00000052344	PRSS8
L41390_at	ENSG00000187210	GCNT1
L41559_at	ENSG00000166228	PCBD1
L41607_at	ENSG00000111846	GCNT2
L41870_at	ENSG00000139687	RB1
L41887_rna1_at	ENSG00000115875	SRSF7
L41919_rna1_at	ENSG00000177374	HIC1
L41939_at	ENSG00000133216	EPHB2
L42243_cds1_at	ENSG00000159110	IFNAR2
L42374_s_at	ENSG00000068971	PPP2R5B
L42379_at	ENSG00000116260	QSOX1
L42450_at	ENSG00000152256	PDK1
L42452_at	ENSG00000067992	PDK3
L42542_at	ENSG00000017797	RALBP1
L42572_at	ENSG00000132305	IMMT
L43576_at	ENSG00000197021	CXorf40B
L43576_at	ENSG00000197620	CXorf40A
L43631_at	ENSG00000160633	SAFB
L43964_at	ENSG00000143801	PSEN2
L44140_cds4_s_at	ENSG00000013563	DNASE1L1
L46353_at	ENSG00000149948	HMGA2
L47125_s_at	ENSG00000147257	GPC3
L47276_s_at	ENSG00000131747	TOP2A
L47345_at	ENSG00000011007	TCEB3
L47726_at	ENSG00000171759	PAH
L47738_at	ENSG00000055163	CYFIP2
L48211_at	ENSG00000254835	RNF185-AS1
L48513_at	ENSG00000105854	PON2
L48516_at	ENSG00000105852	PON3
L48546_at	ENSG00000103197	TSC2
L48692_at	ENSG00000115946	PNO1
L49054_at	ENSG00000178053	MLF1
L49169_at	ENSG00000125740	FOSB
L49209_s_at	ENSG00000139687	RB1
L49218_f_at	ENSG00000139687	RB1
L49229_f_at	ENSG00000139687	RB1
L75847_at	ENSG00000124459	ZNF45
L76159_at	ENSG00000109536	FRG1
L76200_at	ENSG00000143774	GUK1
L76465_at	ENSG00000164120	HPGD
L76517_at	ENSG00000080815	PSEN1
L76528_s_at	ENSG00000080815	PSEN1
L76568_xpt3_f_at	ENSG00000242307	RPS26P52
L76569_at	ENSG00000155966	AFF2
L76571_at	ENSG00000131910	NR0B2
L76627_at	ENSG00000152822	GRM1
L76687_at	ENSG00000115290	GRB14
L76702_at	ENSG00000112640	PPP2R5D
L76703_at	ENSG00000154001	PPP2R5E
L76927_rna1_at	ENSG00000108479	GALK1
L76937_rna1_at	ENSG00000165392	WRN
L77213_at	ENSG00000163344	PMVK
L77559_at	ENSG00000273164	AC000095.11
L77566_at	ENSG00000100056	DGCR14
L77567_s_at	ENSG00000100075	SLC25A1
L77571_at	ENSG00000273032	DGCR9
L77701_at	ENSG00000138495	COX17
L77864_at	ENSG00000166313	APBB1
L77886_at	ENSG00000152894	PTPRK
L78132_at	ENSG00000116977	LGALS8
L78267_at	ENSG00000279192	PWAR5
L78833_cds1_at	ENSG00000012048	BRCA1
L78833_cds2_at	ENSG00000108830	RND2
M10014_cds1_at	ENSG00000171557	FGG
M10051_s_at	ENSG00000171105	INSR
M10058_at	ENSG00000141505	ASGR1
M10321_s_at	ENSG00000110799	VWF
M10612_at	ENSG00000224916	APOC4-APOC2
M10612_at	ENSG00000234906	APOC2
M10901_at	ENSG00000113580	NR3C1
M10942_at	ENSG00000169715	MT1E
M10943_at	ENSG00000198417	MT1F
M10950_cds2_at	ENSG00000081051	AFP
M11025_s_at	ENSG00000161944	ASGR2
M11058_at	ENSG00000113161	HMGCR
M11147_at	ENSG00000087086	FTL
M11147_at	ENSG00000226608	FTLP3
M11186_at	ENSG00000101405	OXT
M11313_s_at	ENSG00000175899	A2M
M11437_cds2_at	ENSG00000113889	KNG1
M11717_rna1_at	ENSG00000204389	HSPA1A
M11718_at	ENSG00000204262	COL5A2
M11722_at	ENSG00000107447	DNTT
M11749_at	ENSG00000154096	THY1
M11973_cds1_at	ENSG00000182187	CRYGB
M12036_at	ENSG00000141736	ERBB2
M12125_at	ENSG00000198467	TPM2
M12174_at	ENSG00000143878	RHOB
M12529_at	ENSG00000130203	APOE
M12625_at	ENSG00000213398	LCAT
M12759_at	ENSG00000132465	JCHAIN
M12886_at	ENSG00000211772	TRBC2
M12959_s_at	ENSG00000277734	TRAC
M12963_s_at	ENSG00000187758	ADH1A
M12963_s_at	ENSG00000196616	ADH1B
M12963_s_at	ENSG00000248144	ADH1C
M13143_at	ENSG00000164344	KLKB1
M13150_s_at	ENSG00000130368	MAS1
M13207_at	ENSG00000164400	CSF2
M13232_s_at	ENSG00000057593	F7
M13241_at	ENSG00000134323	MYCN
M13452_s_at	ENSG00000160789	LMNA
M13485_at	ENSG00000169688	MT1B
M13560_s_at	ENSG00000019582	CD74
M13577_at	ENSG00000197971	MBP
M13686_s_at	ENSG00000122852	SFTPA1
M13686_s_at	ENSG00000185303	SFTPA2
M13690_s_at	ENSG00000149131	SERPING1
M13699_at	ENSG00000047457	CP
M13755_at	ENSG00000187608	ISG15
M13792_at	ENSG00000196839	ADA
M13903_at	ENSG00000163207	IVL
M13928_s_at	ENSG00000148218	ALAD
M13929_s_at	ENSG00000136997	MYC
M13955_at	ENSG00000135480	KRT7
M13981_at	ENSG00000123999	INHA
M13994_s_at	ENSG00000171791	BCL2
M14016_at	ENSG00000126088	UROD
M14058_at	ENSG00000159403	C1R
M14091_at	ENSG00000123561	SERPINA7
M14113_at	ENSG00000185010	F8
M14123_xpt1_at	ENSG00000279882	CTB-151G24.2
M14159_cds2_at	ENSG00000211764	TRBJ2-1
M14159_cds2_at	ENSG00000211765	TRBJ2-2
M14159_cds2_at	ENSG00000211766	TRBJ2-2P
M14200_rna1_at	ENSG00000155368	DBI
M14219_at	ENSG00000124783	SSR1
M14338_at	ENSG00000184500	PROS1
M14539_at	ENSG00000124491	F13A1
M14565_at	ENSG00000140459	CYP11A1
M14636_at	ENSG00000100504	PYGL
M14648_at	ENSG00000138448	ITGAV
M14660_at	ENSG00000119922	IFIT2
M14745_at	ENSG00000171791	BCL2
M14758_at	ENSG00000085563	ABCB1
M14949_at	ENSG00000126458	RRAS
M15059_at	ENSG00000104921	FCER2
M15169_at	ENSG00000169252	ADRB2
M15353_at	ENSG00000151247	EIF4E
M15353_at	ENSG00000229944	EIF4EP2
M15395_at	ENSG00000160255	ITGB2
M15465_s_at	ENSG00000143627	PKLR
M15517_cds5_at	ENSG00000118271	TTR
M15656_at	ENSG00000136872	ALDOB
M15796_at	ENSG00000132646	PCNA
M15841_at	ENSG00000125870	SNRPB2
M15856_at	ENSG00000175445	LPL
M15881_at	ENSG00000169344	UMOD
M16038_at	ENSG00000254087	LYN
M16279_at	ENSG00000002586	CD99
M16336_s_at	ENSG00000116824	CD2
M16364_s_at	ENSG00000166165	CKB
M16404_at	ENSG00000181072	CHRM2
M16424_at	ENSG00000213614	HEXA
M16441_cds1_at	ENSG00000226979	LTA
M16474_s_at	ENSG00000114200	BCHE
M16591_s_at	ENSG00000101336	HCK
M16652_s_at	ENSG00000142615	CELA2A
M16652_s_at	ENSG00000215704	CELA2B
M16653_at	ENSG00000215704	CELA2B
M16707_rna1_at	ENSG00000270276	HIST2H4B
M16707_rna1_at	ENSG00000270882	HIST2H4A
M16707_rna1_s_at	ENSG00000270276	HIST2H4B
M16707_rna1_s_at	ENSG00000270882	HIST2H4A
M16750_s_at	ENSG00000137193	PIM1
M16801_at	ENSG00000151623	NR3C2
M16937_at	ENSG00000260027	HOXB7
M16967_at	ENSG00000198734	F5
M16973_at	ENSG00000021852	C8B
M17183_s_at	ENSG00000087494	PTHLH
M17219_at	ENSG00000127955	GNAI1
M17316_at	ENSG00000168582	CRYGA
M17446_s_at	ENSG00000075388	FGF4
M17466_at	ENSG00000131187	F12
M17754_at	ENSG00000168495	POLR3D
M18079_at	ENSG00000145384	FABP2
M18185_at	ENSG00000159224	GIP
M18255_cds2_s_at	ENSG00000166501	PRKCB
M18391_s_at	ENSG00000146904	EPHA1
M18533_at	ENSG00000198947	DMD
M18737_rna1_at	ENSG00000145649	GZMA
M19045_f_at	ENSG00000090382	LYZ
M19154_at	ENSG00000092969	TGFB2
M19267_s_at	ENSG00000140416	TPM1
M19301_at	ENSG00000137992	DBT
M19309_s_at	ENSG00000105048	TNNT1
M19311_s_at	ENSG00000143933	CALM2
M19481_at	ENSG00000134363	FST
M19507_at	ENSG00000005381	MPO
M19508_xpt3_s_at	ENSG00000005381	MPO
M19645_at	ENSG00000044574	HSPA5
M19720_rna2_at	ENSG00000116990	MYCL
M19722_at	ENSG00000000938	FGR
M19878_at	ENSG00000104327	CALB1
M19878_s_at	ENSG00000104327	CALB1
M19888_at	ENSG00000169469	SPRR1B
M19961_at	ENSG00000135940	COX5B
M19989_cds1_at	ENSG00000197461	PDGFA
M19989_cds2_at	ENSG00000197461	PDGFA
M20030_f_at	ENSG00000203785	SPRR2E
M20137_at	ENSG00000164399	IL3
M20203_s_at	ENSG00000197561	ELANE
M20218_at	ENSG00000088926	F11
M20471_at	ENSG00000122705	CLTA
M20530_at	ENSG00000164266	SPINK1
M20543_at	ENSG00000143632	ACTA1
M20566_at	ENSG00000160712	IL6R
M20681_at	ENSG00000059804	SLC2A3
M20778_s_at	ENSG00000163359	COL6A3
M20867_s_at	ENSG00000148672	GLUD1
M20867_s_at	ENSG00000182890	GLUD2
M20902_at	ENSG00000130208	APOC1
M21005_at	ENSG00000143546	S100A8
M21056_at	ENSG00000170890	PLA2G1B
M21119_s_at	ENSG00000090382	LYZ
M21121_at	ENSG00000271503	CCL5
M21154_at	ENSG00000123505	AMD1
M21186_at	ENSG00000051523	CYBA
M21188_at	ENSG00000119912	IDE
M21259_at	ENSG00000182004	SNRPE
M21259_at	ENSG00000233270	SNRPEP4
M21302_at	ENSG00000163216	SPRR2D
M21389_at	ENSG00000186081	KRT5
M21494_at	ENSG00000104879	CKM
M21535_at	ENSG00000157554	ERG
M21551_rna1_at	ENSG00000197696	NMB
M21574_at	ENSG00000134853	PDGFRA
M21624_at	ENSG00000211829	TRDC
M21642_s_at	ENSG00000117601	SERPINC1
M21904_at	ENSG00000168003	SLC3A2
M21984_at	ENSG00000130595	TNNT3
M22324_at	ENSG00000166825	ANPEP
M22382_at	ENSG00000144381	HSPD1
M22382_at	ENSG00000213430	HSPD1P1
M22382_at	ENSG00000257576	RP11-153M3.1
M22403_s_at	ENSG00000185245	GP1BA
M22430_at	ENSG00000188257	PLA2G2A
M22489_at	ENSG00000125845	BMP2
M22538_at	ENSG00000178127	NDUFV2
M22538_at	ENSG00000265257	RP11-21J18.1
M22538_at	ENSG00000267809	NDUFV2P1
M22632_at	ENSG00000125166	GOT2
M22638_at	ENSG00000104903	LYL1
M22760_at	ENSG00000178741	COX5A
M22877_at	ENSG00000172115	CYCS
M22877_at	ENSG00000214810	CYCSP55
M22877_at	ENSG00000227949	CYCSP46
M22898_at	ENSG00000141510	TP53
M22919_rna2_at	ENSG00000092841	MYL6
M22960_at	ENSG00000064601	CTSA
M22995_at	ENSG00000116473	RAP1A
M23114_at	ENSG00000174437	ATP2A2
M23178_s_at	ENSG00000276085	CCL3L3
M23178_s_at	ENSG00000277632	CCL3
M23197_at	ENSG00000105383	CD33
M23234_s_at	ENSG00000005471	ABCB4
M23254_at	ENSG00000162909	CAPN2
M23294_at	ENSG00000049860	HEXB
M23323_s_at	ENSG00000198851	CD3E
M23379_at	ENSG00000145715	RASA1
M23533_at	ENSG00000150594	ADRA2A
M23575_f_at	ENSG00000221826	PSG3
M23668_at	ENSG00000137714	FDX1
M23892_s_at	ENSG00000161905	ALOX15
M24069_at	ENSG00000060138	YBX3
M24122_s_at	ENSG00000160808	MYL3
M24283_at	ENSG00000090339	ICAM1
M24349_s_at	ENSG00000087494	PTHLH
M24351_cds2_at	ENSG00000087494	PTHLH
M24351_cds3_s_at	ENSG00000087494	PTHLH
M24398_at	ENSG00000159335	PTMS
M24400_at	ENSG00000168925	CTRB1
M24400_at	ENSG00000168928	CTRB2
M24439_at	ENSG00000162551	ALPL
M24461_at	ENSG00000168878	SFTPB
M24470_at	ENSG00000137198	GMPR
M24485_s_at	ENSG00000084207	GSTP1
M24486_s_at	ENSG00000122884	P4HA1
M24594_at	ENSG00000185745	IFIT1
M24736_s_at	ENSG00000007908	SELE
M24748_cds2_s_at	ENSG00000126351	THRA
M24766_s_at	ENSG00000134871	COL4A2
M24899_at	ENSG00000126351	THRA
M24902_at	ENSG00000014257	ACPP
M25077_at	ENSG00000116747	TROVE2
M25079_s_at	ENSG00000223609	HBD
M25079_s_at	ENSG00000244734	HBB
M25280_at	ENSG00000188404	SELL
M25296_at	ENSG00000120937	NPPB
M25322_at	ENSG00000174175	SELP
M25393_at	ENSG00000175354	PTPN2
M25629_at	ENSG00000167748	KLK1
M25667_at	ENSG00000172020	GAP43
M25753_at	ENSG00000134057	CCNB1
M25756_at	ENSG00000171951	SCG2
M25897_at	ENSG00000163737	PF4
M26004_s_at	ENSG00000117322	CR2
M26061_at	ENSG00000132915	PDE6A
M26062_at	ENSG00000100385	IL2RB
M26311_s_at	ENSG00000163220	S100A9
M26602_at	ENSG00000206047	DEFA1
M26602_at	ENSG00000239839	DEFA3
M26602_at	ENSG00000240247	DEFA1B
M26665_s_at	ENSG00000126550	HTN1
M26665_s_at	ENSG00000205649	HTN3
M26679_at	ENSG00000106004	HOXA5
M26682_at	ENSG00000166407	LMO1
M26692_s_at	ENSG00000182866	LCK
M26730_s_at	ENSG00000156467	UQCRB
M26856_s_at	ENSG00000204338	CYP21A1P
M26856_s_at	ENSG00000231852	CYP21A2
M26958_s_at	ENSG00000087494	PTHLH
M27093_s_at	ENSG00000137992	DBT
M27160_at	ENSG00000077498	TYR
M27160_at	ENSG00000123447	TYRL
M27161_at	ENSG00000153563	CD8A
M27288_at	ENSG00000099985	OSM
M27318_f_at	ENSG00000186803	IFNA10
M27318_f_at	ENSG00000214042	IFNA7
M27318_f_at	ENSG00000234829	IFNA17
M27318_f_at	ENSG00000236637	IFNA4
M27394_s_at	ENSG00000156738	MS4A1
M27396_s_at	ENSG00000070669	ASNS
M27436_s_at	ENSG00000117525	F3
M27492_at	ENSG00000115594	IL1R1
M27504_s_at	ENSG00000077097	TOP2B
M27533_s_at	ENSG00000121594	CD80
M27691_at	ENSG00000118260	CREB1
M27749_at	ENSG00000128322	IGLL1
M27749_at	ENSG00000272733	KB-208E9.1
M27783_s_at	ENSG00000197561	ELANE
M27819_at	ENSG00000004939	SLC4A1
M27878_at	ENSG00000198040	ZNF84
M27891_at	ENSG00000101439	CST3
M27968_s_at	ENSG00000138685	FGF2
M28130_rna1_s_at	ENSG00000169429	CXCL8
M28210_at	ENSG00000105649	RAB3A
M28211_at	ENSG00000168118	RAB4A
M28213_s_at	ENSG00000104388	RAB2A
M28249_at	ENSG00000164171	ITGA2
M28585_f_at	ENSG00000147885	IFNA16
M28825_at	ENSG00000158477	CD1A
M28826_at	ENSG00000158485	CD1B
M28827_at	ENSG00000158481	CD1C
M28882_s_at	ENSG00000076706	MCAM
M29037_s_at	ENSG00000108785	HSD17B1P1
M29037_s_at	ENSG00000108786	HSD17B1
M29064_at	ENSG00000122566	HNRNPA2B1
M29194_at	ENSG00000166035	LIPC
M29273_at	ENSG00000105695	MAG
M29277_s_at	ENSG00000076706	MCAM
M29335_s_at	ENSG00000204252	HLA-DOA
M29386_s_at	ENSG00000172179	PRL
M29458_at	ENSG00000164879	CA3
M29474_at	ENSG00000166349	RAG1
M29550_at	ENSG00000107758	PPP3CB
M29551_at	ENSG00000107758	PPP3CB
M29580_at	ENSG00000147789	ZNF7
M29610_s_at	ENSG00000197465	GYPE
M29610_s_at	ENSG00000250361	GYPB
M29696_at	ENSG00000168685	IL7R
M29874_s_at	ENSG00000197408	CYP2B6
M29874_s_at	ENSG00000256612	CYP2B7P
M29877_at	ENSG00000179163	FUCA1
M29927_at	ENSG00000065154	OAT
M29971_at	ENSG00000170430	MGMT
M30185_at	ENSG00000087237	CETP
M30269_at	ENSG00000116962	NID1
M30496_at	ENSG00000118939	UCHL3
M30496_at	ENSG00000261553	RP11-29G8.3
M30607_s_at	ENSG00000067646	ZFY
M30625_s_at	ENSG00000149295	DRD2
M30703_s_at	ENSG00000109321	AREG
M30773_at	ENSG00000221823	PPP3R1
M30818_at	ENSG00000183486	MX2
M30894_at	ENSG00000211689	TRGC1
M30894_at	ENSG00000227191	TRGC2
M30938_at	ENSG00000079246	XRCC5
M31158_at	ENSG00000005249	PRKAR2B
M31165_at	ENSG00000123610	TNFAIP6
M31166_at	ENSG00000163661	PTX3
M31169_s_at	ENSG00000114054	PCCB
M31211_s_at	ENSG00000196465	MYL6B
M31241_s_at	ENSG00000203710	CR1
M31423_s_at	ENSG00000184258	CDR1
M31516_s_at	ENSG00000196352	CD55
M31523_at	ENSG00000071564	TCF3
M31551_s_at	ENSG00000197632	SERPINB2
M31627_at	ENSG00000100219	XBP1
M31651_at	ENSG00000129214	SHBG
M31661_at	ENSG00000113494	PRLR
M31774_s_at	ENSG00000165409	TSHR
M31776_s_at	ENSG00000120937	NPPB
M31899_at	ENSG00000163161	ERCC3
M31994_at	ENSG00000165092	ALDH1A1
M32011_at	ENSG00000116701	NCF2
M32053_at	ENSG00000130600	H19
M32304_s_at	ENSG00000035862	TIMP2
M32315_at	ENSG00000028137	TNFRSF1B
M32334_at	ENSG00000108622	ICAM2
M32373_at	ENSG00000113273	ARSB
M32402_at	ENSG00000111405	ENDOU
M32879_at	ENSG00000160882	CYP11B1
M32879_s_at	ENSG00000160882	CYP11B1
M32879_s_at	ENSG00000179142	CYP11B2
M32886_at	ENSG00000075142	SRI
M33195_at	ENSG00000158869	FCER1G
M33308_at	ENSG00000035403	VCL
M33317_f_at	ENSG00000198077	CYP2A7
M33317_f_at	ENSG00000255974	CYP2A6
M33318_r_at	ENSG00000255974	CYP2A6
M33336_at	ENSG00000108946	PRKAR1A
M33478_at	ENSG00000116703	PDC
M33493_s_at	ENSG00000172236	TPSAB1
M33493_s_at	ENSG00000197253	TPSB2
M33518_at	ENSG00000204469	PRRC2A
M33521_at	ENSG00000204463	BAG6
M33552_at	ENSG00000130592	LSP1
M33600_f_at	ENSG00000196126	HLA-DRB1
M33680_at	ENSG00000110651	CD81
M33764_at	ENSG00000115758	ODC1
M33772_s_at	ENSG00000101470	TNNC2
M33882_at	ENSG00000157601	MX1
M33987_at	ENSG00000133742	CA1
M34041_at	ENSG00000274286	ADRA2B
M34057_at	ENSG00000049323	LTBP1
M34181_at	ENSG00000142875	PRKACB
M34309_at	ENSG00000065361	ERBB3
M34338_s_at	ENSG00000116649	SRM
M34344_at	ENSG00000005961	ITGA2B
M34353_s_at	ENSG00000047936	ROS1
M34376_s_at	ENSG00000263639	MSMB
M34423_at	ENSG00000170266	GLB1
M34458_rna1_s_at	ENSG00000113368	LMNB1
M34516_at	ENSG00000211675	IGLC1
M34516_at	ENSG00000254709	IGLL5
M34516_r_at	ENSG00000211675	IGLC1
M34516_r_at	ENSG00000254709	IGLL5
M34539_at	ENSG00000088832	FKBP1A
M34539_at	ENSG00000198225	FKBP1C
M34668_at	ENSG00000132670	PTPRA
M34677_at	ENSG00000274791	F8A2
M34677_at	ENSG00000277150	F8A3
M34677_at	ENSG00000277203	F8A1
M34996_s_at	ENSG00000196735	HLA-DQA1
M34996_s_at	ENSG00000237541	HLA-DQA2
M35128_at	ENSG00000168539	CHRM1
M35198_at	ENSG00000115221	ITGB6
M35296_at	ENSG00000143322	ABL2
M35416_at	ENSG00000144118	RALB
M35531_at	ENSG00000174951	FUT1
M35851_s_at	ENSG00000169083	AR
M35878_at	ENSG00000146674	IGFBP3
M35999_at	ENSG00000259207	ITGB3
M36067_at	ENSG00000105486	LIG1
M36118_s_at	ENSG00000100450	GZMH
M36200_at	ENSG00000139190	VAMP1
M36205_at	ENSG00000220205	VAMP2
M36205_at	ENSG00000263620	RP11-599B13.6
M36284_s_at	ENSG00000136732	GYPC
M36542_s_at	ENSG00000028277	POU2F2
M36653_s_at	ENSG00000028277	POU2F2
M37033_at	ENSG00000143119	CD53
M37075_at	ENSG00000198336	MYL4
M37190_at	ENSG00000132669	RIN2
M37271_s_at	ENSG00000173762	CD7
M37400_at	ENSG00000120053	GOT1
M37435_at	ENSG00000184371	CSF1
M37457_s_at	ENSG00000105409	ATP1A3
M37485_cds1_at	ENSG00000211923	IGHD3-10
M37485_cds1_at	ENSG00000211924	IGHD3-9
M37712_at	ENSG00000152990	ADGRA3
M37763_at	ENSG00000185652	NTF3
M37766_at	ENSG00000117091	CD48
M37815_cds1_at	ENSG00000178562	CD28
M37825_at	ENSG00000138675	FGF5
M37981_at	ENSG00000080644	CHRNA3
M38180_rna1_at	ENSG00000203857	HSD3B1
M38258_at	ENSG00000172819	RARG
M38449_s_at	ENSG00000105329	TGFB1
M38591_at	ENSG00000197747	S100A10
M38690_at	ENSG00000010278	CD9
M54914_s_at	ENSG00000131808	FSHB
M54915_s_at	ENSG00000137193	PIM1
M54927_at	ENSG00000123560	PLP1
M54951_at	ENSG00000175206	NPPA
M54968_at	ENSG00000133703	KRAS
M54992_at	ENSG00000137101	CD72
M54995_at	ENSG00000163736	PPBP
M55024_s_at	ENSG00000090339	ICAM1
M55067_at	ENSG00000158517	NCF1
M55067_at	ENSG00000165178	NCF1C
M55067_at	ENSG00000182487	NCF1B
M55131_at	ENSG00000001626	CFTR
M55150_at	ENSG00000103876	FAH
M55153_at	ENSG00000198959	TGM2
M55172_at	ENSG00000157766	ACAN
M55267_at	ENSG00000126860	EVI2A
M55267_at	ENSG00000265118	CTD-2370N5.3
M55284_at	ENSG00000027075	PRKCH
M55284_at	ENSG00000258989	RP11-47I22.4
M55513_s_at	ENSG00000130037	KCNA5
M55531_at	ENSG00000142583	SLC2A5
M55543_at	ENSG00000162645	GBP2
M55621_at	ENSG00000131446	MGAT1
M55682_s_at	ENSG00000162510	MATN1
M55683_at	ENSG00000162510	MATN1
M55905_at	ENSG00000082212	ME2
M57293_at	ENSG00000087494	PTHLH
M57399_at	ENSG00000105894	PTN
M57423_f_at	ENSG00000229937	PRPS1L1
M57466_s_at	ENSG00000223865	HLA-DPB1
M57471_at	ENSG00000240520	UOX
M57506_rna1_at	ENSG00000108702	CCL1
M57567_at	ENSG00000004059	ARF5
M57567_at	ENSG00000106328	FSCN3
M57609_at	ENSG00000106571	GLI3
M57703_s_at	ENSG00000183395	PMCH
M57710_at	ENSG00000131981	LGALS3
M57730_at	ENSG00000169242	EFNA1
M57731_s_at	ENSG00000081041	CXCL2
M57732_at	ENSG00000135100	HNF1A
M57763_at	ENSG00000165527	ARF6
M57892_at	ENSG00000131686	CA6
M58026_at	ENSG00000178363	CALML3
M58286_s_at	ENSG00000067182	TNFRSF1A
M58297_at	ENSG00000099326	MZF1
M58378_cds1_at	ENSG00000008056	SYN1
M58459_at	ENSG00000129824	RPS4Y1
M58460_at	ENSG00000123737	EXOSC9
M58509_cds1_s_at	ENSG00000161513	FDXR
M58525_s_at	ENSG00000093010	COMT
M58569_s_at	ENSG00000171560	FGA
M58597_at	ENSG00000196371	FUT4
M58603_at	ENSG00000109320	NFKB1
M59216_s_at	ENSG00000163288	GABRB1
M59371_at	ENSG00000142627	EPHA2
M59465_at	ENSG00000118503	TNFAIP3
M59499_at	ENSG00000003436	TFPI
M59807_at	ENSG00000008517	IL32
M59815_at	ENSG00000224389	C4B
M59815_at	ENSG00000244731	C4A
M59820_at	ENSG00000119535	CSF3R
M59829_at	ENSG00000204390	HSPA1L
M59830_at	ENSG00000204388	HSPA1B
M59911_at	ENSG00000005884	ITGA3
M59916_at	ENSG00000166311	SMPD1
M59941_at	ENSG00000100368	CSF2RB
M59964_at	ENSG00000049130	KITLG
M59979_at	ENSG00000095303	PTGS1
M60047_at	ENSG00000137440	FGFBP1
M60052_at	ENSG00000130528	HRC
M60092_at	ENSG00000116748	AMPD1
M60094_rna1_at	ENSG00000187475	HIST1H1T
M60278_at	ENSG00000113070	HBEGF
M60298_at	ENSG00000166947	EPB42
M60299_at	ENSG00000139219	COL2A1
M60314_at	ENSG00000112175	BMP5
M60315_at	ENSG00000153162	BMP6
M60331_at	ENSG00000175646	PRM1
M60450_s_at	ENSG00000182255	KCNA4
M60459_at	ENSG00000187266	EPOR
M60483_rna1_s_at	ENSG00000113575	PPP2CA
M60503_at	ENSG00000143631	FLG
M60527_at	ENSG00000156136	DCK
M60614_at	ENSG00000183242	WT1-AS
M60614_at	ENSG00000273908	WT1-AS_7
M60614_at	ENSG00000276530	WT1-AS_6
M60614_at	ENSG00000277119	WT1-AS_8
M60626_at	ENSG00000171051	FPR1
M60721_at	ENSG00000136630	HLX
M60746_at	ENSG00000274750	HIST1H3E
M60748_at	ENSG00000168298	HIST1H1E
M60749_at	ENSG00000274618	HIST1H4F
M60750_f_at	ENSG00000273802	HIST1H2BG
M60751_at	ENSG00000158373	HIST1H2BD
M60752_at	ENSG00000277075	HIST1H2AE
M60828_at	ENSG00000140285	FGF7
M60830_at	ENSG00000185862	EVI2B
M60891_s_at	ENSG00000126088	UROD
M60922_at	ENSG00000132589	FLOT2
M60974_s_at	ENSG00000116717	GADD45A
M61176_at	ENSG00000176697	BDNF
M61199_at	ENSG00000138434	SSFA2
M61733_at	ENSG00000159023	EPB41
M61826_s_at	ENSG00000163554	SPTA1
M61855_at	ENSG00000138109	CYP2C9
M61906_at	ENSG00000145675	PIK3R1
M61916_at	ENSG00000091136	LAMB1
M62302_at	ENSG00000130283	GDF1
M62302_at	ENSG00000223802	CERS1
M62303_at	ENSG00000077092	RARB
M62324_at	ENSG00000196843	ARID5A
M62397_at	ENSG00000171444	MCC
M62400_at	ENSG00000146276	GABRR1
M62402_at	ENSG00000167779	IGFBP6
M62403_s_at	ENSG00000141753	IGFBP4
M62424_at	ENSG00000181104	F2R
M62505_at	ENSG00000197405	C5AR1
M62800_at	ENSG00000132109	TRIM21
M62810_at	ENSG00000108064	TFAM
M62831_at	ENSG00000160888	IER2
M62840_at	ENSG00000136250	AOAH
M62843_at	ENSG00000162374	ELAVL4
M62958_at	ENSG00000112619	PRPH2
M62982_at	ENSG00000108839	ALOX12
M62994_at	ENSG00000136068	FLNB
M63138_at	ENSG00000117984	CTSD
M63175_at	ENSG00000159461	AMFR
M63256_at	ENSG00000140743	CDR2
M63262_at	ENSG00000132965	ALOX5AP
M63379_at	ENSG00000120885	CLU
M63391_rna1_at	ENSG00000175084	DES
M63438_s_at	ENSG00000211592	IGKC
M63488_at	ENSG00000132383	RPA1
M63582_at	ENSG00000170893	TRH
M63589_at	ENSG00000162367	TAL1
M63603_at	ENSG00000198523	PLN
M63623_at	ENSG00000126861	OMG
M63835_at	ENSG00000150337	FCGR1A
M63835_at	ENSG00000198019	FCGR1B
M63835_at	ENSG00000265531	FCGR1CP
M63838_s_at	ENSG00000163565	IFI16
M63896_at	ENSG00000187079	TEAD1
M63904_at	ENSG00000060558	GNA15
M63928_at	ENSG00000139193	CD27
M63959_at	ENSG00000163956	LRPAP1
M63962_rna1_at	ENSG00000105675	ATP4A
M63967_at	ENSG00000137124	ALDH1B1
M64082_at	ENSG00000010932	FMO1
M64099_at	ENSG00000099998	GGT5
M64108_at	ENSG00000187955	COL14A1
